row_index,old_name,PlantCode,GenID,new_name,source
1253,gen-1253,57534,S32C,Solar Photovoltaic Project No32_S32C,eia_exact
1254,gen-1254,57535,S33A,Solar Photovoltaic Project No33_S33A,eia_exact
1255,gen-1255,57535,S33B,Solar Photovoltaic Project No33_S33B,eia_exact
1256,gen-1256,57544,FC01,Cal State Univ San Bernardino FC01_FC01,eia_exact
1257,gen-1257,57555,CTG1,Pio Pico Energy Center_CTG1,eia_exact
1258,gen-1258,57555,CTG2,Pio Pico Energy Center_CTG2,eia_exact
1259,gen-1259,57555,CTG3,Pio Pico Energy Center_CTG3,eia_exact
1260,gen-1260,57557,S-14,Sunnyvale City of WPCP_S-14,eia_exact
1261,gen-1261,57557,S-15,Sunnyvale City of WPCP_S-15,eia_exact
1262,gen-1262,57559,1,Sunset Reservoir North Basin_1,eia_exact
1263,gen-1263,57564,CTG,Algonquin Power Sanger LLC_CTG,eia_exact
1264,gen-1264,57564,STG2,Algonquin Power Sanger LLC_STG2,eia_exact
1265,gen-1265,57566,2.5P2,GE - Tehachapi_2.5P2,eia_exact
1266,gen-1266,57566,2.8P3,GE - Tehachapi_2.8P3,eia_exact
1267,gen-1267,57573,S188,CCCSD Wastewater Treatment Plnt_S188,eia_exact
1268,gen-1268,57579,1,Robert O Schulz Solar Farm_1,eia_exact
1269,gen-1269,57579,2,Robert O Schulz Solar Farm_2,eia_exact
1270,gen-1270,57580,CG1,Broadridge Cogen_CG1,eia_exact
1271,gen-1271,57580,CG2,Broadridge Cogen_CG2,eia_exact
1272,gen-1272,57580,PV1,Broadridge Cogen_PV1,eia_exact
1273,gen-1273,57580,PV2,Broadridge Cogen_PV2,eia_exact
1274,gen-1274,57584,BS1,University of California San Diego Hybrid_BS1,eia_exact
1275,gen-1275,57584,NT2,University of California San Diego Hybrid_NT2,eia_exact
1276,gen-1276,57584,ST1,University of California San Diego Hybrid_ST1,eia_exact
1277,gen-1277,57584,STG,University of California San Diego Hybrid_STG,eia_exact
1278,gen-1278,57585,1,Oxnard Paper Mill_1,eia_exact
1279,gen-1279,57621,GEN1,Rising Tree Wind Farm_GEN1,eia_exact
1280,gen-1280,57626,WTG1,Foundation ST_WTG1,eia_exact
1281,gen-1281,57655,BC01,Bakersfield College Solar 01_BC01,eia_exact
1282,gen-1282,57656,1,Temescal Canyon RV LLC_1,eia_exact
1283,gen-1283,57669,PV1,SMUD at Grundman_PV1,eia_exact
1284,gen-1284,57670,PV1,SMUD at Van Conett_PV1,eia_exact
1285,gen-1285,57671,PV1,SMUD at Fleshman_PV1,eia_exact
1286,gen-1286,57682,1,City of Madera WWTP_1,eia_exact
1287,gen-1287,57683,1,Staples La Mirada CA_1,eia_exact
1288,gen-1288,57695,TPZ1,Topaz Solar Farm_TPZ1,eia_exact
1289,gen-1289,57695,TPZ2,Topaz Solar Farm_TPZ2,eia_exact
1290,gen-1290,57695,TPZ3,Topaz Solar Farm_TPZ3,eia_exact
1291,gen-1291,57695,TPZ4,Topaz Solar Farm_TPZ4,eia_exact
1292,gen-1292,57695,TPZ5,Topaz Solar Farm_TPZ5,eia_exact
1293,gen-1293,57697,1,Aerojet I_1,eia_exact
1294,gen-1294,57698,1,Aerojet II_1,eia_exact
1295,gen-1295,57700,1,Vasco Winds_1,eia_exact
1296,gen-1296,57701,1,Montezuma Wind II_1,eia_exact
1297,gen-1297,57702,1,Signal Hill West Unit_1,eia_exact
1298,gen-1298,57708,INV,Catalina Solar LLC_INV,eia_exact
1299,gen-1299,57715,GEN1,Watkins Manufacturing Co._GEN1,eia_exact
1300,gen-1300,57715,GEN2,Watkins Manufacturing Co._GEN2,eia_exact
1301,gen-1301,57722,1,North Palm Springs 4A_1,eia_exact
1302,gen-1302,57725,1,Shiloh IV Wind Project LLC_1,eia_exact
1303,gen-1303,57729,1,Lake Hodges Hydroelectric Facility_1,eia_exact
1304,gen-1304,57729,2,Lake Hodges Hydroelectric Facility_2,eia_exact
1305,gen-1305,57735,UCSD,UCSD Fuel Cell Plant_UCSD,eia_exact
1306,gen-1306,57743,1,North Palm Springs 1A_1,eia_exact
1307,gen-1307,57753,PV1,SMUD at Lawrence_PV1,eia_exact
1308,gen-1308,57757,1,Pacific Wind LLC_1,eia_exact
1309,gen-1309,57764,1,Naval Air Weapons Station China Lake_1,eia_exact
1310,gen-1310,57770,SBFC,South Bay Fuel Cell Plant_SBFC,eia_exact
1311,gen-1311,57771,1,Ameresco Butte County_1,eia_exact
1312,gen-1312,57773,1,Palo Verde College_1,eia_exact
1313,gen-1313,57774,WGNS,Windstar 1_WGNS,eia_exact
1314,gen-1314,57777,DL1,RE Dillard 1 LLC_DL1,eia_exact
1315,gen-1315,57778,KAM1,RE Kammerer 1 LLC_KAM1,eia_exact
1316,gen-1316,57779,DIL2,RE Dillard 2 LLC_DIL2,eia_exact
1317,gen-1317,57780,KAM2,RE Kammerer 2 LLC_KAM2,eia_exact
1318,gen-1318,57781,DIL3,RE Dillard 3 LLC_DIL3,eia_exact
1319,gen-1319,57782,KAM3,RE Kammerer 3 LLC_KAM3,eia_exact
1320,gen-1320,57783,BRU1,RE Bruceville 1 LLC_BRU1,eia_exact
1321,gen-1321,57784,BRU2,RE Bruceville 2 LLC_BRU2,eia_exact
1322,gen-1322,57785,BRU3,RE Bruceville 3 LLC_BRU3,eia_exact
1323,gen-1323,57791,WTG1,Foundation AB_WTG1,eia_exact
1324,gen-1324,57792,WTG1,Foundation IE_WTG1,eia_exact
1325,gen-1325,57796,1,Golden Springs Building C-1_1,eia_exact
1326,gen-1326,57797,1,Golden Springs Building D_1,eia_exact
1327,gen-1327,57806,DIL4,RE Dillard 4 LLC_DIL4,eia_exact
1328,gen-1328,57807,COK01,Coca Cola American Canyon_COK01,eia_exact
1329,gen-1329,57808,LOK00,Lockheed Martin Sunnyvale_LOK00,eia_exact
1330,gen-1330,57809,FRK00,Franklin Templeton San Mateo_FRK00,eia_exact
1331,gen-1331,57811,ADB00,Adobe San Jose_ADB00,eia_exact
1332,gen-1332,57811,ADB01,Adobe San Jose_ADB01,eia_exact
1333,gen-1333,57816,MCK1,RE McKenzie 1 LLC_MCK1,eia_exact
1334,gen-1334,57817,MCK2,RE McKenzie 2 LLC_MCK2,eia_exact
1335,gen-1335,57818,MCK3,RE McKenzie 3 LLC_MCK3,eia_exact
1336,gen-1336,57819,MCK4,RE McKenzie 4 LLC_MCK4,eia_exact
1337,gen-1337,57820,MCK5,RE McKenzie 5 LLC_MCK5,eia_exact
1338,gen-1338,57821,MCK6,RE McKenzie 6 LLC_MCK6,eia_exact
1339,gen-1339,57827,DSPV,Dinuba Wastewater Treatment Plant_DSPV,eia_exact
1340,gen-1340,57831,1,Heliocentric_1,eia_exact
1341,gen-1341,57833,AW06,Mustang Hills LLC_AW06,eia_exact
1342,gen-1342,57834,AW07,Pinyon Pine I_AW07,eia_exact
1343,gen-1343,57835,AW08,Alta Wind VIII_AW08,eia_exact
1344,gen-1344,57836,TSM,L-8 Solar Project_TSM,eia_exact
1345,gen-1345,57837,AW09,Pinyon Pine II_AW09,eia_exact
1346,gen-1346,57840,1,ISH Solar Hospital SDMC_1,eia_exact
1347,gen-1347,57841,1,ISH Solar Hospital Downey_1,eia_exact
1348,gen-1348,57849,GASF1,Green Acres Solar Facility 1_GASF1,eia_exact
1349,gen-1349,57850,GASF2,Green Acres Solar Facility 2_GASF2,eia_exact
1350,gen-1350,57854,1PT1,North Hollywood_1PT1,eia_exact
1351,gen-1351,57854,2T3,North Hollywood_2T3,eia_exact
1352,gen-1352,57856,SGU1,Univ of California San Diego Solar_SGU1,eia_exact
1353,gen-1353,57860,1,Industry MetroLink PV 1_1,eia_exact
1354,gen-1354,57871,1,2555 E Olympic Bl_1,eia_exact
1355,gen-1355,57891,1,Guernsey Solar Station_1,eia_exact
1356,gen-1356,57892,1,Gates Solar Station_1,eia_exact
1357,gen-1357,57895,ID4,Improvement Dst No. 4_ID4,eia_exact
1358,gen-1358,57900,S48A,Solar Photovoltaic Project No48_S48A,eia_exact
1359,gen-1359,57900,S48B,Solar Photovoltaic Project No48_S48B,eia_exact
1360,gen-1360,57900,S48C,Solar Photovoltaic Project No48_S48C,eia_exact
1361,gen-1361,57900,S48D,Solar Photovoltaic Project No48_S48D,eia_exact
1362,gen-1362,57900,S48E,Solar Photovoltaic Project No48_S48E,eia_exact
1363,gen-1363,57900,S48F,Solar Photovoltaic Project No48_S48F,eia_exact
1364,gen-1364,57900,S48G,Solar Photovoltaic Project No48_S48G,eia_exact
1365,gen-1365,57900,S48H,Solar Photovoltaic Project No48_S48H,eia_exact
1366,gen-1366,57900,S48I,Solar Photovoltaic Project No48_S48I,eia_exact
1367,gen-1367,57900,S48J,Solar Photovoltaic Project No48_S48J,eia_exact
1368,gen-1368,57901,5,El Segundo Energy Center LLC_5,eia_exact
1369,gen-1369,57901,6,El Segundo Energy Center LLC_6,eia_exact
1370,gen-1370,57901,7,El Segundo Energy Center LLC_7,eia_exact
1371,gen-1371,57901,8,El Segundo Energy Center LLC_8,eia_exact
1372,gen-1372,57904,CHNO,San Antonio West Solar Rooftop_CHNO,eia_exact
1373,gen-1373,57913,1,Tule Wind LLC_1,eia_exact
1374,gen-1374,57916,1,Spreckels Sugar Company_1,eia_exact
1375,gen-1375,57933,1,Solar Star California II LLC_1,eia_exact
1376,gen-1376,57959,1,Desert Green Solar Farm LLC_1,eia_exact
1377,gen-1377,57962,BT1,Brookfield Tehachapi 1_BT1,eia_exact
1378,gen-1378,57970,SOL1,Butte College Main Campus Solar_SOL1,eia_exact
1379,gen-1379,57971,COGEN,SF Southeast Cogen Plant_COGEN,eia_exact
1380,gen-1380,57978,CT1,Lodi Energy Center_CT1,eia_exact
1381,gen-1381,57978,ST1,Lodi Energy Center_ST1,eia_exact
1382,gen-1382,57982,PV-1,Meridian Vineyards_PV-1,eia_exact
1383,gen-1383,57982,PV-2,Meridian Vineyards_PV-2,eia_exact
1384,gen-1384,57993,DSL1,Desert Sunlight 300 LLC_DSL1,eia_exact
1385,gen-1385,57993,DSL10,Desert Sunlight 300 LLC_DSL10,eia_exact
1386,gen-1386,57993,DSL11,Desert Sunlight 300 LLC_DSL11,eia_exact
1387,gen-1387,57993,DSL2,Desert Sunlight 300 LLC_DSL2,eia_exact
1388,gen-1388,57993,DSL3,Desert Sunlight 300 LLC_DSL3,eia_exact
1389,gen-1389,57993,DSL4,Desert Sunlight 300 LLC_DSL4,eia_exact
1390,gen-1390,57993,DSL5,Desert Sunlight 300 LLC_DSL5,eia_exact
1391,gen-1391,57993,DSL6,Desert Sunlight 300 LLC_DSL6,eia_exact
1392,gen-1392,57993,DSL7,Desert Sunlight 300 LLC_DSL7,eia_exact
1393,gen-1393,57993,DSL8,Desert Sunlight 300 LLC_DSL8,eia_exact
1394,gen-1394,57993,DSL9,Desert Sunlight 300 LLC_DSL9,eia_exact
1395,gen-1395,58002,SPS,Alpaugh North_SPS,eia_exact
1396,gen-1396,58003,SPS50,Alpaugh 50_SPS50,eia_exact
1397,gen-1397,58007,G1,Brea Expansion Plant_G1,eia_exact
1398,gen-1398,58007,G2,Brea Expansion Plant_G2,eia_exact
1399,gen-1399,58007,G3,Brea Expansion Plant_G3,eia_exact
1400,gen-1400,58007,G4,Brea Expansion Plant_G4,eia_exact
1401,gen-1401,58007,G5,Brea Expansion Plant_G5,eia_exact
1402,gen-1402,58039,1,Axium Modesto Solar_1,eia_exact
1403,gen-1403,58056,JEN1,MolsonCoors Irwindale Brewery_JEN1,eia_exact
1404,gen-1404,58056,JEN2,MolsonCoors Irwindale Brewery_JEN2,eia_exact
1405,gen-1405,58056,PV,MolsonCoors Irwindale Brewery_PV,eia_exact
1406,gen-1406,58056,T100,MolsonCoors Irwindale Brewery_T100,eia_exact
1407,gen-1407,58056,T200,MolsonCoors Irwindale Brewery_T200,eia_exact
1408,gen-1408,58058,1,Paramount Refinery_1,eia_exact
1409,gen-1409,58073,SEPV,SEPV 1_SEPV,eia_exact
1410,gen-1410,58076,1,Edwards Air Force Base_1,eia_exact
1411,gen-1411,58076,2,Edwards Air Force Base_2,eia_exact
1412,gen-1412,58076,3,Edwards Air Force Base_3,eia_exact
1413,gen-1413,58083,GTG1,Fullerton Mill CHP_GTG1,eia_exact
1414,gen-1414,58083,STG1,Fullerton Mill CHP_STG1,eia_exact
1415,gen-1415,58086,1,Intel Folsom_1,eia_exact
1416,gen-1416,58086,2,Intel Folsom_2,eia_exact
1417,gen-1417,58100,5900,Kern Oil & Refining Co_5900,eia_exact
1418,gen-1418,58101,WTG1,Foundation Cemex River Plant_WTG1,eia_exact
1419,gen-1419,58101,WTG2,Foundation Cemex River Plant_WTG2,eia_exact
1420,gen-1420,58104,WTG1,Foundation Superior Farms_WTG1,eia_exact
1421,gen-1421,58105,WTG1,Foundation Wal-Mart Red Bluff_WTG1,eia_exact
1422,gen-1422,58112,WTG1,Foundation Cemex Madison_WTG1,eia_exact
1423,gen-1423,58114,WTG1,Foundation NWNA_WTG1,eia_exact
1424,gen-1424,58114,WTG2,Foundation NWNA_WTG2,eia_exact
1425,gen-1425,58114,WTG3,Foundation NWNA_WTG3,eia_exact
1426,gen-1426,58118,JDS1,La Joya Del Sol_JDS1,eia_exact
1427,gen-1427,58119,DPSS,Depot Park Solar System_DPSS,eia_exact
1428,gen-1428,58122,GEN1,Delano Energy Center_GEN1,eia_exact
1429,gen-1429,58128,KRSO1,Kaiser Downey_KRSO1,eia_exact
1430,gen-1430,58128,KRSO2,Kaiser Downey_KRSO2,eia_exact
1431,gen-1431,58128,KRSO3,Kaiser Downey_KRSO3,eia_exact
1432,gen-1432,58128,KRSO4,Kaiser Downey_KRSO4,eia_exact
1433,gen-1433,58128,KRSO5,Kaiser Downey_KRSO5,eia_exact
1434,gen-1434,58132,KSRO1,Kaiser Ontario_KSRO1,eia_exact
1435,gen-1435,58132,KSRO2,Kaiser Ontario_KSRO2,eia_exact
1436,gen-1436,58132,KSRO3,Kaiser Ontario_KSRO3,eia_exact
1437,gen-1437,58132,KSRO4,Kaiser Ontario_KSRO4,eia_exact
1438,gen-1438,58132,KSRO5,Kaiser Ontario_KSRO5,eia_exact
1439,gen-1439,58148,KS,RE Kansas South LLC_KS,eia_exact
1440,gen-1440,58149,TAHD,TA-High Desert LLC_TAHD,eia_exact
1441,gen-1441,58168,TURB1,Energy Center_TURB1,eia_exact
1442,gen-1442,58168,TURB2,Energy Center_TURB2,eia_exact
1443,gen-1443,58168,TURB3,Energy Center_TURB3,eia_exact
1444,gen-1444,58169,1,CSUF Trigeneration_1,eia_exact
1445,gen-1445,58169,CPAC,CSUF Trigeneration_CPAC,eia_exact
1446,gen-1446,58169,KHS,CSUF Trigeneration_KHS,eia_exact
1447,gen-1447,58169,NPS,CSUF Trigeneration_NPS,eia_exact
1448,gen-1448,58169,PS4,CSUF Trigeneration_PS4,eia_exact
1449,gen-1449,58169,SCPS,CSUF Trigeneration_SCPS,eia_exact
1450,gen-1450,58170,GEN1,Crafton Hills College Solar Farm_GEN1,eia_exact
1451,gen-1451,58190,CG,Thomas M Knott Cogen Facility_CG,eia_exact
1452,gen-1452,58198,GTG1,Parnassus Central Utility Plant_GTG1,eia_exact
1453,gen-1453,58198,GTG2,Parnassus Central Utility Plant_GTG2,eia_exact
1454,gen-1454,58198,STG1,Parnassus Central Utility Plant_STG1,eia_exact
1455,gen-1455,58202,VPS1,RE Victor Phelan Solar One LLC_VPS1,eia_exact
1456,gen-1456,58204,INV3,Grassland 3&4 Solar Project_INV3,eia_exact
1457,gen-1457,58206,1,West Gates Solar Station_1,eia_exact
1458,gen-1458,58216,1,J.R. Simplot Company_1,eia_exact
1459,gen-1459,58217,INV4,Grassland 1&2 Solar Project_INV4,eia_exact
1460,gen-1460,58223,1,Hoag Hospital Cogen Plant_1,eia_exact
1461,gen-1461,58223,2,Hoag Hospital Cogen Plant_2,eia_exact
1462,gen-1462,58223,3,Hoag Hospital Cogen Plant_3,eia_exact
1463,gen-1463,58226,1,Newberry Solar 1 LLC_1,eia_exact
1464,gen-1464,58232,TAHQ,Tahquitz High School_TAHQ,eia_exact
1465,gen-1465,58233,GEN1,Wagner Wind LLC_GEN1,eia_exact
1466,gen-1466,58244,WEST,West Valley High School Solar_WEST,eia_exact
1467,gen-1467,58248,GEN1,Pierce College_GEN1,eia_exact
1468,gen-1468,58249,GEN1,VA Sepulveda Ambulatory Care Center_GEN1,eia_exact
1469,gen-1469,58251,TG3,C&H Sugar Plant_TG3,eia_exact
1470,gen-1470,58251,TG4,C&H Sugar Plant_TG4,eia_exact
1471,gen-1471,58253,GEN1,CBS Television City_GEN1,eia_exact
1472,gen-1472,58253,GEN2,CBS Television City_GEN2,eia_exact
1473,gen-1473,58253,GEN3,CBS Television City_GEN3,eia_exact
1474,gen-1474,58253,GEN4,CBS Television City_GEN4,eia_exact
1475,gen-1475,58258,GEN1,Central Utilities Plant LAX 2_GEN1,eia_exact
1476,gen-1476,58258,GEN2,Central Utilities Plant LAX 2_GEN2,eia_exact
1477,gen-1477,58289,VNPV,Venable Solar 1_VNPV,eia_exact
1478,gen-1478,58290,VSPV,Venable Solar 2_VSPV,eia_exact
1479,gen-1479,58296,ROL6,Roll Delano 2_ROL6,eia_exact
1480,gen-1480,58297,ROL4,Roll Delano_ROL4,eia_exact
1481,gen-1481,58298,ROL3,Roll Lost Hills_ROL3,eia_exact
1482,gen-1482,58299,XLX,Xilinx San Jose_XLX,eia_exact
1483,gen-1483,58300,HON,Honda Torrance_HON,eia_exact
1484,gen-1484,58301,JPR,Juniper Networks Sunnyvale_JPR,eia_exact
1485,gen-1485,58302,LFT,Life Technologies Carlsbad_LFT,eia_exact
1486,gen-1486,58303,TLR,Taylor Farms Salinas_TLR,eia_exact
1487,gen-1487,58304,1,Kingsburg Solar_1,eia_exact
1488,gen-1488,58304,2,Kingsburg Solar_2,eia_exact
1489,gen-1489,58304,3,Kingsburg Solar_3,eia_exact
1490,gen-1490,58306,1,Exeter Solar_1,eia_exact
1491,gen-1491,58306,2,Exeter Solar_2,eia_exact
1492,gen-1492,58306,3,Exeter Solar_3,eia_exact
1493,gen-1493,58307,1,Ivanhoe Solar_1,eia_exact
1494,gen-1494,58307,2,Ivanhoe Solar_2,eia_exact
1495,gen-1495,58307,3,Ivanhoe Solar_3,eia_exact
1496,gen-1496,58308,1,Lindsay Solar_1,eia_exact
1497,gen-1497,58308,3,Lindsay Solar_3,eia_exact
1498,gen-1498,58308,4,Lindsay Solar_4,eia_exact
1499,gen-1499,58309,1,Porterville Solar_1,eia_exact
1500,gen-1500,58309,2,Porterville Solar_2,eia_exact
1501,gen-1501,58309,5,Porterville Solar_5,eia_exact
1502,gen-1502,58320,362,G2 Energy Hay Rd_362,eia_exact
1503,gen-1503,58354,1,Radiance Solar 4_1,eia_exact
1504,gen-1504,58355,1,Radiance Solar 5_1,eia_exact
1505,gen-1505,58366,1,Atwell Island_1,eia_exact
1506,gen-1506,58370,GEN1,Gridley Main_GEN1,eia_exact
1507,gen-1507,58371,GEN1,Gridley Main Two_GEN1,eia_exact
1508,gen-1508,58373,WRCA,White River Solar_WRCA,eia_exact
1509,gen-1509,58374,CSCA,Corcoran Solar_CSCA,eia_exact
1510,gen-1510,58376,1,Oakley Solar Project_1,eia_exact
1511,gen-1511,58379,W3998,Cold Canyon 1_W3998,eia_exact
1512,gen-1512,58388,AVS1,Solar Star 1_AVS1,eia_exact
1513,gen-1513,58388,SS11,Solar Star 1_SS11,eia_exact
1514,gen-1514,58388,SS12,Solar Star 1_SS12,eia_exact
1515,gen-1515,58388,SS13,Solar Star 1_SS13,eia_exact
1516,gen-1516,58388,SS14,Solar Star 1_SS14,eia_exact
1517,gen-1517,58388,SS15,Solar Star 1_SS15,eia_exact
1518,gen-1518,58388,SS16,Solar Star 1_SS16,eia_exact
1519,gen-1519,58389,AVS2,Solar Star 2_AVS2,eia_exact
1520,gen-1520,58389,SS21,Solar Star 2_SS21,eia_exact
1521,gen-1521,58389,SS22,Solar Star 2_SS22,eia_exact
1522,gen-1522,58389,SS23,Solar Star 2_SS23,eia_exact
1523,gen-1523,58389,SS24,Solar Star 2_SS24,eia_exact
1524,gen-1524,58389,SS25,Solar Star 2_SS25,eia_exact
1525,gen-1525,58394,AW10,Alta Wind X_AW10,eia_exact
1526,gen-1526,58395,AW11,Alta Wind XI_AW11,eia_exact
1527,gen-1527,58397,ENG1,Ameresco Johnson Canyon_ENG1,eia_exact
1528,gen-1528,58418,1,Victor Dry Farm Ranch A_1,eia_exact
1529,gen-1529,58419,1,Victor Dry Farm Ranch B_1,eia_exact
1530,gen-1530,58429,1,Sunshine Gas Producers_1,eia_exact
1531,gen-1531,58429,2,Sunshine Gas Producers_2,eia_exact
1532,gen-1532,58429,3,Sunshine Gas Producers_3,eia_exact
1533,gen-1533,58429,4,Sunshine Gas Producers_4,eia_exact
1534,gen-1534,58429,5,Sunshine Gas Producers_5,eia_exact
1535,gen-1535,58430,CSE1,Centinela Solar Energy_CSE1,eia_exact
1536,gen-1536,58430,CSE2,Centinela Solar Energy_CSE2,eia_exact
1537,gen-1537,58430,CSE3,Centinela Solar Energy_CSE3,eia_exact
1538,gen-1538,58430,CSE4,Centinela Solar Energy_CSE4,eia_exact
1539,gen-1539,58430,CSE5,Centinela Solar Energy_CSE5,eia_exact
1540,gen-1540,58430,CSE6,Centinela Solar Energy_CSE6,eia_exact
1541,gen-1541,58432,COG1,Houweling Nurseries_COG1,eia_exact
1542,gen-1542,58432,COG2,Houweling Nurseries_COG2,eia_exact
1543,gen-1543,58432,COG3,Houweling Nurseries_COG3,eia_exact
1544,gen-1544,58436,ENG1,Ameresco San Joaquin_ENG1,eia_exact
1545,gen-1545,58436,ENG2,Ameresco San Joaquin_ENG2,eia_exact
1546,gen-1546,58437,ENG1,Ameresco Forward_ENG1,eia_exact
1547,gen-1547,58437,ENG2,Ameresco Forward_ENG2,eia_exact
1548,gen-1548,58440,9560,CBS Studio Center_9560,eia_exact
1549,gen-1549,58440,9580,CBS Studio Center_9580,eia_exact
1550,gen-1550,58440,9581,CBS Studio Center_9581,eia_exact
1551,gen-1551,58440,9583,CBS Studio Center_9583,eia_exact
1552,gen-1552,58440,9585,CBS Studio Center_9585,eia_exact
1553,gen-1553,58440,9587,CBS Studio Center_9587,eia_exact
1554,gen-1554,58445,1,Arrache 4006_1,eia_exact
1555,gen-1555,58445,2,Arrache 4006_2,eia_exact
1556,gen-1556,58446,1,Arrache 4013_1,eia_exact
1557,gen-1557,58447,1,Arrache 8083_1,eia_exact
1558,gen-1558,58447,2,Arrache 8083_2,eia_exact
1559,gen-1559,58447,3,Arrache 8083_3,eia_exact
1560,gen-1560,58448,1,Nunn_1,eia_exact
1561,gen-1561,58449,1,Rutan_1,eia_exact
1562,gen-1562,58449,2,Rutan_2,eia_exact
1563,gen-1563,58449,3,Rutan_3,eia_exact
1564,gen-1564,58450,1,Vinam_1,eia_exact
1565,gen-1565,58451,1,Ma_1,eia_exact
1566,gen-1566,58452,1,Horn_1,eia_exact
1567,gen-1567,58454,1,Watts 3115_1,eia_exact
1568,gen-1568,58454,2,Watts 3115_2,eia_exact
1569,gen-1569,58462,1,McCoy Solar Energy Project Hybrid_1,eia_exact
1570,gen-1570,58462,BLK2,McCoy Solar Energy Project Hybrid_BLK2,eia_exact
1571,gen-1571,58462,BLK3,McCoy Solar Energy Project Hybrid_BLK3,eia_exact
1572,gen-1572,58462,BLK4,McCoy Solar Energy Project Hybrid_BLK4,eia_exact
1573,gen-1573,58462,BLK5,McCoy Solar Energy Project Hybrid_BLK5,eia_exact
1574,gen-1574,58462,BLK6,McCoy Solar Energy Project Hybrid_BLK6,eia_exact
1575,gen-1575,58462,BLK7,McCoy Solar Energy Project Hybrid_BLK7,eia_exact
1576,gen-1576,58462,BLK8,McCoy Solar Energy Project Hybrid_BLK8,eia_exact
1577,gen-1577,58467,CVS1,Campo Verde Solar_CVS1,eia_exact
1578,gen-1578,58472,1,Buena Vista Biomass Power_1,eia_exact
1579,gen-1579,58498,RONE,RE Rosamond One LLC_RONE,eia_exact
1580,gen-1580,58499,RTWO,RE Rosamond Two LLC_RTWO,eia_exact
1581,gen-1581,58500,RIO,RE Rio Grande Solar LLC_RIO,eia_exact
1582,gen-1582,58502,COL3,RE Columbia 3 LLC_COL3,eia_exact
1583,gen-1583,58506,937,Chuckawalla Solar_937,eia_exact
1584,gen-1584,58508,PV3,Bear Creek Solar_PV3,eia_exact
1585,gen-1585,58509,PV4,Vintner Solar_PV4,eia_exact
1586,gen-1586,58510,PV5,Kettleman Solar Project_PV5,eia_exact
1587,gen-1587,58513,937,Ironwood Solar LLC_937,eia_exact
1588,gen-1588,58514,DHCA,Desert Hot Springs Solar_DHCA,eia_exact
1589,gen-1589,58522,1,Madera Community Hospital_1,eia_exact
1590,gen-1590,58525,1,City of Hayward WWTP_1,eia_exact
1591,gen-1591,58525,COGEN,City of Hayward WWTP_COGEN,eia_exact
1592,gen-1592,58527,1,Crown Cooling Facility_1,eia_exact
1593,gen-1593,58528,WDT44,Garnet Solar Generation Station I LLC_WDT44,eia_exact
1594,gen-1594,58542,DSL12,Desert Sunlight 250 LLC_DSL12,eia_exact
1595,gen-1595,58542,DSL13,Desert Sunlight 250 LLC_DSL13,eia_exact
1596,gen-1596,58542,DSL14,Desert Sunlight 250 LLC_DSL14,eia_exact
1597,gen-1597,58542,DSL15,Desert Sunlight 250 LLC_DSL15,eia_exact
1598,gen-1598,58542,DSL16,Desert Sunlight 250 LLC_DSL16,eia_exact
1599,gen-1599,58542,DSL17,Desert Sunlight 250 LLC_DSL17,eia_exact
1600,gen-1600,58542,DSL18,Desert Sunlight 250 LLC_DSL18,eia_exact
1601,gen-1601,58542,DSL19,Desert Sunlight 250 LLC_DSL19,eia_exact
1602,gen-1602,58542,DSL20,Desert Sunlight 250 LLC_DSL20,eia_exact
1603,gen-1603,58545,1,Community Solar 1_1,eia_exact
1604,gen-1604,58578,SON1,Sonora 1_SON1,eia_exact
1605,gen-1605,58581,1,Oltmans SCE at Champagne_1,eia_exact
1606,gen-1606,58582,1,Oltmans SCE at Jurupa_1,eia_exact
1607,gen-1607,58585,BESS,Sierra Nevada Brewing Co Hybrid_BESS,eia_exact
1608,gen-1608,58585,COGN,Sierra Nevada Brewing Co Hybrid_COGN,eia_exact
1609,gen-1609,58585,SOLR,Sierra Nevada Brewing Co Hybrid_SOLR,eia_exact
1610,gen-1610,58590,1,Cascade Solar_1,eia_exact
1611,gen-1611,58607,1,One Market Plaza_1,eia_exact
1612,gen-1612,58607,2,One Market Plaza_2,eia_exact
1613,gen-1613,58607,3,One Market Plaza_3,eia_exact
1614,gen-1614,58609,ISP1,Industry Solar Power Generation Station 1 LLC_ISP1,eia_exact
1615,gen-1615,58610,NSP1,Navajo Solar Power Generation Station 1 LLC_NSP1,eia_exact
1616,gen-1616,58611,1,Powhatan Solar Power Generation Station 1 LLC_1,eia_exact
1617,gen-1617,58612,1,Otoe Solar Power Generation Station 1 LLC_1,eia_exact
1618,gen-1618,58616,WSF1,Westlands Solar PV Farm_WSF1,eia_exact
1619,gen-1619,58619,1,Transamerica Pyramid_1,eia_exact
1620,gen-1620,58619,2,Transamerica Pyramid_2,eia_exact
1621,gen-1621,58621,ECPV,Sol Orchard El Centro PV_ECPV,eia_exact
1622,gen-1622,58625,SRFC2,Santa Rita Jail Hybrid_SRFC2,eia_exact
1623,gen-1623,58625,SRJBA,Santa Rita Jail Hybrid_SRJBA,eia_exact
1624,gen-1624,58625,SRPV2,Santa Rita Jail Hybrid_SRPV2,eia_exact
1625,gen-1625,58625,SRPV3,Santa Rita Jail Hybrid_SRPV3,eia_exact
